,cpu_user,cpu_system,cpu_idle,cpu_io,mem_total,mem_used,mem_available,mem_used_percent,mem_cached_win,swap_total,swap_used,swap_free,swap_used_percent,disk_total,disk_used,disk_free,disk_used_percent,diskio_read,diskio_write,diskio_time,diskio_ms,bytes_recv_persec,bytes_sent_persec,packets_recv_persec,packets_sent_persec,err_in_received,err_out_outbound,drop_in_received,drop_out_outbound,load1,load5,load15,process_thread_win,process_total_win,process_running_win,system_label
14,86.8954758190328,12.9485179407176,0,0,17097318400,9909035008,7188283392,57.9566618353437,6238076928,25769803776,259821568,25509982208,1,498730561536,497683464192,1047097344,99.7900474876103,38443649024,353571308544,0,0.0006512536633018,38783.4165133468,1045.3273980311,27.7007260360294,16.8004403395413,0,0,0,0,25.3634149846227,8.12146391251322,6.69709363364839,2762,192,187,kritik uyarı
15,87.4794069192751,12.3558484349259,0,0,17097318400,10190721024,6906597376,59.6042068445073,6241226752,25769803776,259821568,25509982208,1,498730561536,497683562496,1046999040,99.7900671984537,38443649024,355934032896,0,0.0007482229704451,39427.1365931903,1611.67293266944,28.9496776944688,18.0671346195408,0,0,0,0,25.4547495225119,8.70731885029545,6.91035254120832,2758,191,187,kritik uyarı
16,85.46875,14.53125,0,0,17097318400,10455212032,6642106368,61.1511804798582,6277935104,25769803776,259821568,25509982208,1,498730561536,497683562496,1046999040,99.7900671984537,38443708416,358330184704,0,0.0007593014426727,37223.4590963556,1136.91707649449,27.1004070481139,14.8002222993389,0,0,0,0,26.6738602595589,9.5194366357921,7.2040810612295,2725,191,187,kritik uyarı
17,87.03125,12.96875,0,0,17097318400,10720866304,6376452096,62.7049578956195,6277935104,25769803776,259821568,25509982208,1,498730561536,497683562496,1046999040,99.7900671984537,38443708416,360730043392,0,0.0006410256410256,37223.4590963556,1136.91707649449,27.1004070481139,14.8002222993389,0,0,0,0,26.7910984640628,10.1084998291431,7.42829702449883,2725,191,187,kritik uyarı
18,86.25,13.75,0,0,17097318400,10976411648,6120906752,64.1996095013356,6019211264,25769803776,259821568,25509982208,1,498730561536,497683562496,1046999040,99.7900671984537,38443867648,363136934912,0,0.0003656307129798,162.512493147911,47.5036518432354,2.50019220227555,0.750057660682665,0,0,0,0,26.9031242528983,10.678797619631,7.65009687522821,2707,190,187,kritik uyarı
19,85.0234009360375,14.8205928237129,0,0,17097318400,11197747200,5899571200,65.4941724662506,6019211264,25769803776,259821568,25509982208,1,498730561536,497683562496,1046999040,99.7900671984537,38488056832,365505963008,0,0.0016550810989738,162.512493147911,47.5036518432354,2.50019220227555,0.750057660682665,0,0,0,0,28.3924023031123,11.5260003059997,7.96895380687532,2707,190,187,kritik uyarı
20,80.8411214953271,18.8473520249221,0,0,17097318400,11339489280,5757829120,66.3232035264665,5670297600,25769803776,259821568,25509982208,1,498730561536,497683562496,1046999040,99.7900671984537,38531596800,367984890880,0,0.0033547665641599,38612.0466529656,1066.16539227137,27.099120362553,17.0994449520169,0,0,0,0,27.9004189733764,11.9820735615415,8.16243484294865,2754,191,187,kritik uyarı
21,69.2068429237947,30.3265940902022,0,0,17097318400,11564101632,5533216768,67.6369320700023,5447835648,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38576146432,370514605056,0,0.0022749431264218,38277.0802784494,1506.89608919673,27.0945355740654,16.6966326231326,0,0,0,0,25.9135760087633,12.0807397658139,8.23795658282738,2760,191,187,kritik uyarı
22,72.7131782945736,26.5116279069767,0,0,17097318400,11903938560,5193379840,69.6245942287651,5108207616,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38576830976,373160543232,0,0.0012121212121212,36966.3404599956,1471.51355263982,26.8002468302733,16.4001510453911,0,0,0,0,23.4769441647078,12.0127981952471,8.25745716991848,2749,191,187,kritik uyarı
23,70.2160493827161,28.5493827160494,0,0,17097318400,12286509056,4810809344,71.8621994897165,4725657600,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38577883648,375638037504,0,0.0006779661016949,39335.5537817795,1495.47957990746,29.3054786592353,16.8031413472749,0,0,0,0,21.4815496325351,11.9630661748037,8.28222104854052,2710,191,186,kritik uyarı
24,74.4548286604361,25.2336448598131,0,0,17097318400,12580392960,4516925440,73.5810883652959,4320313344,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38579505664,378228155392,0,0.0007189072609633,432.283704009969,2247.07842453108,6.97231780661241,3.98418160377852,0,0,0,0,20.5728617939151,12.0794304471889,8.36202073604286,2721,190,186,kritik uyarı
25,75.6589147286822,23.5658914728682,0,0,17097318400,12995211264,4102107136,76.0073068768492,4016971776,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38580079104,380858655744,0,0.0005896226415094,40882.9405697489,1397.54272549003,29.1734677777378,17.9272072985335,0,0,0,0,19.8772368346316,12.2082351983004,8.44644812677481,2730,191,186,kritik uyarı
26,72.2049689440994,27.1739130434783,0,0,17097318400,13228732416,3868585984,77.3731418372603,3783057408,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38580828672,383496934400,0,0.0006664445184938,38483.7016134775,1716.72497757837,27.4019948652262,17.801295934344,0,0,0,0,20.3566380493541,12.5620313311811,8.60725920936466,2728,191,187,kritik uyarı
27,77.6049766718507,21.9284603421462,0,0,17097318400,13541126144,3556192256,79.200292275074,3470974976,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38581193216,386054112256,0,0.0006856359273225,38376.5067576053,1880.96112053364,28.4994109171763,18.7996114120321,0,0,0,0,19.3679921492586,12.6086271658521,8.66678550917171,2735,191,186,kritik uyarı
28,75.776397515528,23.6024844720497,0,0,17097318400,13877239808,3220078592,81.166177545129,3134627840,25769803776,259821568,25509982208,1,498730561536,497683628032,1046933504,99.790080339016,38582609408,388619297792,0,0.0006253908692933,36840.2762941223,1503.3745478689,27.799529353968,16.6997172737866,0,0,0,0,18.5311214624398,12.6536954073614,8.72565406653912,2739,191,187,kritik uyarı
29,75.5832037325039,23.950233281493,0,0,17097318400,14231863296,2865455104,83.2403243774182,2780340224,25769803776,260419584,25509384192,1,498730561536,497683628032,1046933504,99.790080339016,38583076352,391226016768,0,0.0007135212272565,36644.0618518868,1403.69470807095,26.2999008493738,15.4999415652203,0,0,0,0,17.9890297863243,12.730616421365,8.79498314653912,2725,190,187,kritik uyarı
30,70.7620528771384,28.7713841368585,0,0,17097318400,14586204160,2511114240,85.3128181785513,2425966592,25769803776,260419584,25509384192,1,498730561536,497683628032,1046933504,99.790080339016,38583600640,393888502784,0,0.0006153846153846,38041.1554063671,1690.56023466116,27.6009834230394,17.40061998409,0,0,0,0,17.2838994375332,12.7551568332009,8.84689501792508,2696,191,187,kritik uyarı
31,76.7550702028081,23.0889235569423,0,0,17097318400,14934573056,2162745344,87.3503827126481,2034647040,25769803776,260419584,25509384192,1,498730561536,497683628032,1046933504,99.790080339016,38624342528,396381201408,0,0.0013082155939298,252.022930514698,2287.05848360779,3.96886504747556,3.96886504747556,0,0,0,0,16.5590727910343,12.747201586478,8.88730644577163,2695,190,187,kritik uyarı
32,75.7387247278383,23.7947122861586,0,0,17097318400,15010451456,2086866944,87.7941856425859,2000199680,25769803776,260538368,25509265408,1,498730561536,497683628032,1046933504,99.790080339016,38669499904,398918603776,0,0.0043874451569355,40807.9282752047,1231.19971082523,28.8684342842417,15.7160202087957,0,0,0,0,15.7792162146859,12.7061768585689,8.91616034579807,2693,190,187,kritik uyarı
33,74.6105919003115,25.0778816199377,0,0,17097318400,15001731072,2095587328,87.7431812464813,2009866240,25769803776,260538368,25509265408,1,498730561536,497683628032,1046933504,99.790080339016,38714719744,401541202944,0,0.0030369961347321,38009.1965433592,1668.70423850877,27.3000693421761,17.1000434341103,0,0,0,0,15.1990374601419,12.6830256273956,8.95023557345697,2699,190,186,kritik uyarı
34,73.5703245749614,25.3477588871716,0,0,17097318400,15016775680,2080542720,87.8311752093241,1994137600,25769803776,260538368,25509265408,1,498730561536,497683628032,1046933504,99.790080339016,38760652800,404036240384,0,0.0031816735602927,36383.4570130139,1519.39402878147,26.4998958554093,16.899933583261,0,0,0,0,15.5299021256403,12.8399886562721,9.04459971550449,2694,190,187,kritik uyarı
35,77.0542635658915,22.1705426356589,0,0,17097318400,14985572352,2111746048,87.6486709869075,2021642240,25769803776,260538368,25509265408,1,498730561536,497683628032,1046933504,99.790080339016,38805860352,406526837760,0,0.0035587188612099,39148.8714720571,1551.60679603777,29.2001278965602,17.5000766503357,0,0,0,0,14.9080420546364,12.7959220063903,9.07171558613369,2681,190,187,kritik uyarı
36,75.0390015600624,24.804992199688,0,0,17097318400,15013040128,2084278272,87.8093264496963,1998168064,25769803776,260538368,25509265408,1,498730561536,497683628032,1046933504,99.790080339016,38851060224,409147962368,0,0.0025344973246972,36470.3306350777,1594.30133921313,27.4000230160193,16.0000134400113,0,0,0,0,14.3944346603563,12.7538464188078,9.09859322351674,2667,190,186,kritik uyarı
37,73.4883720930233,25.7364341085271,0,0,17097318400,15004553216,2092765184,87.7596876010685,2007433216,25769803776,260538368,25509265408,1,498730561536,497683628032,1046933504,99.790080339016,38896370688,411714962432,0,0.0045030556449018,37488.9766391246,1510.6466741724,27.5990257543909,16.8994034510582,0,0,0,0,14.1995421434416,12.7627358715959,9.14179432945532,2656,190,187,kritik uyarı
